MSFT.O,MSFT.O,MSFT.O,MSFT.O,MSFT.O,MSFT.O,TSLA.O,TSLA.O,TSLA.O,TSLA.O,TSLA.O,TSLA.O,IVV,IVV,IVV,IVV,IVV,IVV
HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME
255.33,255.14,239.86,240.57,448911,47594239,194.76,194.7,180.6301,182.43,983598,109186404.0,409.32,409.32,395.19,397.21,69197,6014823
256.12,254.69,250.9156,253.87,352799,26041524,198.92,194.7,191.8,197.08,855150,80046213.0,411.94,409.15,406.53,410.68,77717,5897931
256.06,255.02,249.69,249.82,278398,21528520,196.25,194.86,191.11,191.78,833601,73645922.0,409.65,408.71,403.95,403.95,48315,3624204
253.819,250.2,248.06,252.01,276722,23435294,191.27,182.45,180.55,189.44,1142292,93122667.0,406.72,401.35,399.93,405.73,62571,4140985
251.86,245.12,243.78,250.82,274238,22463727,183.65,179.82,175.33,181.215,958146,92150823.0,401.65,395.61,393.31,401.14,58795,4232510
246.16,244.37,242.205,244.83,226750,20481522,179.38,174.04,172.218,175.03,968023,84213284.0,397.32,394.85,393.62,394.42,62864,4077994
248.74,247.4,243.06,244.84,248284,22611757,175.2,173.44,169.06,172.2,990874,97624491.0,399.05,397.95,395.15,396.82,43964,2484515
248.31,245.42,244.16,244.695,238476,20609743,182.5,179.05,173.36,173.84,1092808,104872336.0,399.34,395.01,394.85,396.64,57674,3540520
252.54,252.51,247.17,247.445,325566,30665069,177.37,167.82,167.52,176.1,1292531,109794471.0,400.66,400.55,395.11,395.869,62994,4998203
263.915,256.92,253.07,261.69,486404,42196884,175.05,160.95,156.91,174.87,2031801,175862722.0,410.44,402.01,399.13,410.33,68217,5899668
262.588,257.22,254.31,257.13,458428,35410933,161.62,156.8,155.31,159.25,1524661,140682338.0,405.6,399.6,396.36,401.61,74149,9398493
254.2,249.01,247.34,253.72,380775,35568093,160.9299,157.67,153.28,153.44,1220438,122334459.0,395.245,389.7,387.88,394.34,88504,5864080
249.84,244.69,243.51,248.55,388901,86101994,160.99,150.23,150.04,159.635,1253607,139032175.0,388.27,384.94,382.79,386.9,91191,6667266
245.21,240.45,238.71,244.86,333301,29696436,155.25,149.87,145.82,154.0,1358579,139390634.0,385.56,381.74,380.01,385.26,68437,4289680
242.91,241.8,238.42,239.4,255791,25150802,148.47,137.8,137.66,146.05,1664086,159563267.0,383.91,382.18,379.615,380.97,78819,4451222
245.615,244.43,240.11,241.69,249789,23690607,141.26,137.57,135.89,139.335,1332565,145417412.0,389.16,387.88,384.44,385.13,54113,3875517
241.99,238.19,233.87,241.255,349537,28651664,136.63,125.35,122.26,136.0,2022633,210090250.0,385.08,382.6,376.49,384.76,81892,6463781
238.87,238.73,233.9428,236.11,258172,21206982,128.6173,123.15,121.02,126.37,1560091,166989688.0,384.7601,384.59,379.77,381.44,52673,3280122
238.93,236.96,235.83,238.7,226696,16688648,119.67,109.1,108.76,117.495,2057258,208643444.0,384.87,383.11,381.42,384.55,69450,4338979
239.72,234.53,234.17,236.89,215793,17457104,116.27,112.71,108.24,110.35,2046314,221070537.0,385.15,378.46,378.15,383.09,70910,4684727
241.92,241.01,235.65,235.65,224833,19770693,123.57,121.82,117.495,120.385,1902589,221923313.0,386.06,385.01,380.84,381.37,56275,5327278
239.96,239.82,236.66,238.21,244268,21938472,124.48,123.18,119.75,119.95,1506729,157777339.0,384.27,384.21,380.17,382.42,76681,5289961
245.75,239.58,237.4,243.08,314904,25740036,118.8,108.1,104.64,118.47,2540111,231402818.0,388.1099,382.53,379.6,386.12,89739,6454733
232.87,229.1,225.96,232.275,679231,50623394,114.59,113.64,107.52,109.11,1652355,180388976.0,387.63,385.51,381.77,384.94,62809,3805557
227.55,222.31,221.7602,227.2,471303,39585623,111.75,110.34,107.1601,110.51,1337244,157986324.0,383.545,381.13,380.53,383.44,62917,4329717
225.7601,224.93,219.35,223.0,495762,43613574,114.39,113.06,101.81,103.0,2015330,220911051.0,391.03,389.83,381.23,384.35,76049,4839005
231.2366,227.12,226.41,226.45,363680,27369784,123.52,119.77,117.11,118.96,1740776,190283951.0,395.5,389.56,389.43,392.17,60171,3474727
231.31,228.85,227.33,227.755,334659,27033881,122.76,118.85,114.92,121.07,1402651,167642485.0,392.44,392.36,388.04,389.02,51827,3649111
235.95,235.77,231.11,231.29,340053,28669331,125.95,123.22,120.51,122.09,1509956,183810771.0,397.4,397.25,393.22,394.06,58387,6273788
239.9,238.51,233.56,235.26,400489,27269486,124.1311,123.56,117.0,122.56,1432274,169400913.0,400.31,398.8,394.23,398.47,59848,3988007
239.37,239.23,234.92,237.002,300118,21333265,122.63,122.4,115.6,116.55,1430041,180714119.0,400.92,400.37,395.15,395.46,48772,3192790
240.91,240.35,237.09,237.97,370168,29831257,131.7,131.49,125.02,125.695,1495231,186476985.0,402.065,399.63,398.92,400.37,43996,3510099
242.38,235.81,235.52,241.565,377927,30028692,136.68,128.78,127.01,136.555,1541861,195680318.0,401.94,393.33,393.15,400.87,46135,4348474
235.52,231.93,230.68,233.78,362264,28623033,129.99,127.17,124.3082,127.26,1156274,170291880.0,392.8731,390.53,389.08,391.1,39047,2999950
240.74,240.22,234.51,234.855,364052,35389809,133.51,133.42,127.3466,128.68,991848,138858136.0,397.88,397.7,390.19,391.88,33718,2645499
245.165,242.58,239.65,241.1,413335,31933951,145.3793,143.75,134.27,135.87,1479334,203119211.0,404.52,402.42,397.6,398.55,54796,5152423
243.95,242.04,240.44,242.5,512443,40234444,146.5,143.89,141.1,143.0,1176068,158699056.0,403.04,402.15,399.5,400.7521,36371,4309892
243.3,240.61,230.9,234.48,745426,66526641,146.41,144.43,138.07,141.905,1579531,192734347.0,402.57,402.22,395.42,397.75,58685,4555266
247.39,247.1928,242.0,243.65,93941,25228172,161.42,158.9596,154.76,159.965,574368,217110940.0,406.07,405.815,401.92,405.04,8957,2215304
